"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Grimes","IA","Des Moines-West Des Moines, IA",5661,91,5.5045871559633,90.5,4.16666666666667,1.97241379310345
"City","Norwalk","IA","Des Moines-West Des Moines, IA",6370,91,7.84313725490196,91,10,1.97241379310345
"City","Pleasant Hill","IA","Des Moines-West Des Moines, IA",7579,91,6.36363636363636,69,0.833333333333333,1.97241379310345
"City","Detroit","MI","Detroit-Warren-Dearborn, MI",17,12,11.9463505926388,109,8.59375,6.67586206896552
"City","Warren","MI","Detroit-Warren-Dearborn, MI",183,12,12.7690100430416,63,2.1875,6.67586206896552
"City","Sterling Heights","MI","Detroit-Warren-Dearborn, MI",191,12,15.673289183223,62,5.3125,6.67586206896552
"City","Livonia","MI","Detroit-Warren-Dearborn, MI",311,12,12.8205128205128,59,1.25,6.67586206896552
"City","Canton","MI","Detroit-Warren-Dearborn, MI",346,12,14.9390243902439,63,5,6.67586206896552
"City","Macomb","MI","Detroit-Warren-Dearborn, MI",380,12,7.63358778625954,67,0.46875,6.67586206896552
"City","Troy","MI","Detroit-Warren-Dearborn, MI",402,12,12.4242424242424,67,2.8125,6.67586206896552
"City","Westland","MI","Detroit-Warren-Dearborn, MI",408,12,15.8490566037736,64,6.40625,6.67586206896552
"City","Farmington Hills","MI","Detroit-Warren-Dearborn, MI",419,12,14.1104294478528,68,7.34375,6.67586206896552
"City","Shelby","MI","Detroit-Warren-Dearborn, MI",466,12,10.6329113924051,70,3.125,6.67586206896552
"City","Rochester Hills","MI","Detroit-Warren-Dearborn, MI",501,12,14.0127388535032,68,7.03125,6.67586206896552
"City","Southfield","MI","Detroit-Warren-Dearborn, MI",508,12,10.0806451612903,67,1.40625,6.67586206896552
"City","Waterford","MI","Detroit-Warren-Dearborn, MI",524,12,14.0718562874251,62,2.96875,6.67586206896552
"City","West Bloomfield","MI","Detroit-Warren-Dearborn, MI",573,12,11.7801047120419,68,2.65625,6.67586206896552
"City","Taylor","MI","Detroit-Warren-Dearborn, MI",634,12,13.9830508474576,69,7.96875,6.67586206896552
"City","Pontiac","MI","Detroit-Warren-Dearborn, MI",669,12,12.1546961325967,73,6.875,6.67586206896552
"City","Royal Oak","MI","Detroit-Warren-Dearborn, MI",685,12,14.2857142857143,62,3.59375,6.67586206896552
"City","Howell","MI","Detroit-Warren-Dearborn, MI",696,12,10.1809954751131,66,0.9375,6.67586206896552
"City","Dearborn Heights","MI","Detroit-Warren-Dearborn, MI",727,12,21.9373219373219,69,9.53125,6.67586206896552
"City","Novi","MI","Detroit-Warren-Dearborn, MI",769,12,12.8099173553719,64,2.5,6.67586206896552
"City","Saint Clair Shores","MI","Detroit-Warren-Dearborn, MI",774,12,17.9941002949853,60,5.78125,6.67586206896552
"City","Roseville","MI","Detroit-Warren-Dearborn, MI",914,12,14.7058823529412,63,4.53125,6.67586206896552
"City","Redford","MI","Detroit-Warren-Dearborn, MI",920,12,20.9205020920502,69,9.375,6.67586206896552
"City","Brighton","MI","Detroit-Warren-Dearborn, MI",926,12,11.6465863453815,64,1.09375,6.67586206896552
"City","Clarkston","MI","Detroit-Warren-Dearborn, MI",935,12,12.9963898916968,70,6.71875,6.67586206896552
"City","Bloomfield Hills","MI","Detroit-Warren-Dearborn, MI",943,12,8.53391684901532,88,5.9375,6.67586206896552
"City","Chesterfield","MI","Detroit-Warren-Dearborn, MI",984,12,9.1743119266055,62,0.3125,6.67586206896552
"City","Northville","MI","Detroit-Warren-Dearborn, MI",1071,12,8.51063829787234,75,3.4375,6.67586206896552
"City","Port Huron","MI","Detroit-Warren-Dearborn, MI",1152,12,15.2284263959391,69,8.4375,6.67586206896552
"City","Lincoln Park","MI","Detroit-Warren-Dearborn, MI",1200,12,18.0232558139535,74.5,9.84375,6.67586206896552
"City","Plymouth","MI","Detroit-Warren-Dearborn, MI",1243,12,12.6506024096386,64,2.34375,6.67586206896552
"City","Commerce","MI","Detroit-Warren-Dearborn, MI",1272,12,11.6504854368932,70.5,4.21875,6.67586206896552
"City","Orion","MI","Detroit-Warren-Dearborn, MI",1345,12,14.1935483870968,63,4.0625,6.67586206896552
"City","South Lyon","MI","Detroit-Warren-Dearborn, MI",1379,12,4.93827160493827,68,0.625,6.67586206896552
"City","White Lake","MI","Detroit-Warren-Dearborn, MI",1479,12,13.768115942029,76,8.75,6.67586206896552
"City","Lapeer","MI","Detroit-Warren-Dearborn, MI",1485,12,12.1387283236994,60,0.78125,6.67586206896552
"City","Madison Heights","MI","Detroit-Warren-Dearborn, MI",1514,12,9.9009900990099,53,0.15625,6.67586206896552
"City","Oak Park","MI","Detroit-Warren-Dearborn, MI",1536,12,16.504854368932,57,4.84375,6.67586206896552
"City","Brownstown","MI","Detroit-Warren-Dearborn, MI",1548,12,13.1868131868132,70,7.65625,6.67586206896552
"City","Southgate","MI","Detroit-Warren-Dearborn, MI",1559,12,12.0879120879121,69,3.90625,6.67586206896552
"City","Van Buren","MI","Detroit-Warren-Dearborn, MI",1628,12,7.61904761904762,71,2.03125,6.67586206896552
"City","Allen Park","MI","Detroit-Warren-Dearborn, MI",1708,12,18.4,69,9.21875,6.67586206896552
"City","Garden City","MI","Detroit-Warren-Dearborn, MI",1765,12,15.3846153846154,65,6.25,6.67586206896552
"City","Wyandotte","MI","Detroit-Warren-Dearborn, MI",1940,12,13.2743362831858,73,8.125,6.67586206896552
"City","Milford","MI","Detroit-Warren-Dearborn, MI",1985,12,12.7272727272727,73,7.8125,6.67586206896552
"City","Inkster","MI","Detroit-Warren-Dearborn, MI",1986,12,10.7438016528926,102,8.28125,6.67586206896552
"City","Washington","MI","Detroit-Warren-Dearborn, MI",2021,12,8.73015873015873,74,3.28125,6.67586206896552
"City","Oxford","MI","Detroit-Warren-Dearborn, MI",2515,12,11.1111111111111,72,4.6875,6.67586206896552
"City","Pinckney","MI","Detroit-Warren-Dearborn, MI",2651,12,5.6,71,1.875,6.67586206896552
"City","Birmingham","MI","Detroit-Warren-Dearborn, MI",2680,12,7.35294117647059,82,3.75,6.67586206896552
"City","Ferndale","MI","Detroit-Warren-Dearborn, MI",2740,12,13.0681818181818,57,1.5625,6.67586206896552
"City","Harrison","MI","Detroit-Warren-Dearborn, MI",2813,12,10.5263157894737,67,1.71875,6.67586206896552
"City","Holly","MI","Detroit-Warren-Dearborn, MI",3069,12,13.1147540983607,69,6.09375,6.67586206896552
"City","Trenton","MI","Detroit-Warren-Dearborn, MI",3147,12,13.6363636363636,69,7.1875,6.67586206896552
"City","Oakland","MI","Detroit-Warren-Dearborn, MI",3283,12,8.82352941176471,95,7.5,6.67586206896552
"City","Hazel Park","MI","Detroit-Warren-Dearborn, MI",3762,12,16.6666666666667,57,5.15625,6.67586206896552
"City","Highland","MI","Detroit-Warren-Dearborn, MI",3938,12,9.9009900990099,75,4.375,6.67586206896552
"City","Grosse Pointe Woods","MI","Detroit-Warren-Dearborn, MI",4048,12,16.304347826087,70.5,9.0625,6.67586206896552
"City","Berkley","MI","Detroit-Warren-Dearborn, MI",4446,12,19.4690265486726,61,6.5625,6.67586206896552
"City","Harper Woods","MI","Detroit-Warren-Dearborn, MI",4879,12,13.7254901960784,78.5,8.90625,6.67586206896552
"City","Ortonville","MI","Detroit-Warren-Dearborn, MI",5135,12,16.4835164835165,77,10,6.67586206896552
"City","Fort Gratiot","MI","Detroit-Warren-Dearborn, MI",5613,12,15.4545454545455,78,9.6875,6.67586206896552
"City","Algonac","MI","Detroit-Warren-Dearborn, MI",7082,12,8.43373493975904,88,5.625,6.67586206896552
"City","Grosse Ile","MI","Detroit-Warren-Dearborn, MI",7497,12,8.16326530612245,87,5.46875,6.67586206896552
"City","Grand Rapids","MI","Grand Rapids-Wyoming, MI",96,52,16.3963963963964,48,6.66666666666667,4.26206896551724
"City","Holland","MI","Grand Rapids-Wyoming, MI",343,52,11.2359550561798,57,4,4.26206896551724
"City","Wyoming","MI","Grand Rapids-Wyoming, MI",767,52,15.0943396226415,48,4.66666666666667,4.26206896551724
"City","Kentwood","MI","Grand Rapids-Wyoming, MI",823,52,7.84313725490196,51,1.33333333333333,4.26206896551724
"City","Hudsonville","MI","Grand Rapids-Wyoming, MI",1284,52,16.6666666666667,56,8.66666666666667,4.26206896551724
"City","Grand Haven","MI","Grand Rapids-Wyoming, MI",1512,52,8.02919708029197,61.5,6,4.26206896551724
"City","Zeeland","MI","Grand Rapids-Wyoming, MI",1530,52,14.6341463414634,59,8,4.26206896551724
"City","Rockford","MI","Grand Rapids-Wyoming, MI",1608,52,7.27272727272727,58,2.66666666666667,4.26206896551724
"City","Grandville","MI","Grand Rapids-Wyoming, MI",1653,52,11.3207547169811,53,3.33333333333333,4.26206896551724
"City","Jenison","MI","Grand Rapids-Wyoming, MI",1799,52,10.8433734939759,49,2,4.26206896551724
"City","Byron Center","MI","Grand Rapids-Wyoming, MI",2291,52,15.4320987654321,63,10,4.26206896551724
"City","Greenville","MI","Grand Rapids-Wyoming, MI",3208,52,11.6883116883117,56,5.33333333333333,4.26206896551724
"City","Cascade","MI","Grand Rapids-Wyoming, MI",3211,52,12.3456790123457,57,7.33333333333333,4.26206896551724
"City","Grand Rapids","MI","Grand Rapids-Wyoming, MI",3407,52,6.31578947368421,55,0.666666666666667,4.26206896551724
"City","Spring Lake","MI","Grand Rapids-Wyoming, MI",5028,52,12.0879120879121,73,9.33333333333333,4.26206896551724
"City","Greensboro","NC","Greensboro-High Point, NC",54,73,8.49673202614379,60,4.54545454545455,1.64137931034483
"City","High Point","NC","Greensboro-High Point, NC",293,73,8.64864864864865,63,8.18181818181818,1.64137931034483
"City","Asheboro","NC","Greensboro-High Point, NC",761,73,8.0188679245283,65,3.63636363636364,1.64137931034483
"City","Reidsville","NC","Greensboro-High Point, NC",1252,73,6.61764705882353,92.5,7.27272727272727,1.64137931034483
"City","Eden","NC","Greensboro-High Point, NC",2217,73,8.19672131147541,114,10,1.64137931034483
"City","Summerfield","NC","Greensboro-High Point, NC",4381,73,7.8125,89,6.36363636363636,1.64137931034483
"City","Gibsonville","NC","Greensboro-High Point, NC",5021,73,6.03448275862069,69,2.72727272727273,1.64137931034483
"City","Browns Summit","NC","Greensboro-High Point, NC",5750,73,4.08163265306122,96,5.45454545454545,1.64137931034483
"City","Stokesdale","NC","Greensboro-High Point, NC",7688,73,2.27272727272727,91,1.81818181818182,1.64137931034483
"City","Oak Ridge","NC","Greensboro-High Point, NC",8724,73,8.08080808080808,88,9.09090909090909,1.64137931034483
"City","Whitsett","NC","Greensboro-High Point, NC",9257,73,5.31914893617021,63,0.909090909090909,1.64137931034483
"City","Greenville","SC","Greenville-Anderson-Mauldin, SC",84,65,11.6324535679374,63,3.84615384615385,4.48275862068965
"City","Anderson","SC","Greenville-Anderson-Mauldin, SC",296,65,8.80913539967374,76,8.46153846153846,4.48275862068965
"City","Greer","SC","Greenville-Anderson-Mauldin, SC",437,65,11.4093959731544,67,4.61538461538461,4.48275862068965
"City","Simpsonville","SC","Greenville-Anderson-Mauldin, SC",442,65,11.5176151761518,72,7.69230769230769,4.48275862068965
"City","Easley","SC","Greenville-Anderson-Mauldin, SC",626,65,8.54430379746835,69,2.30769230769231,4.48275862068965
"City","Taylors","SC","Greenville-Anderson-Mauldin, SC",1078,65,12.5,65,6.15384615384615,4.48275862068965
"City","Piedmont","SC","Greenville-Anderson-Mauldin, SC",1513,65,5.52147239263804,82,5.38461538461539,4.48275862068965
"City","Fountain Inn","SC","Greenville-Anderson-Mauldin, SC",2632,65,15.6862745098039,67,9.23076923076923,4.48275862068965
"City","Travelers Rest","SC","Greenville-Anderson-Mauldin, SC",2690,65,7.5187969924812,74.5,3.07692307692308,4.48275862068965
"City","Laurens","SC","Greenville-Anderson-Mauldin, SC",2726,65,8.57142857142857,61,1.53846153846154,4.48275862068965
"City","Pickens","SC","Greenville-Anderson-Mauldin, SC",3917,65,16,76,10,4.48275862068965
"City","Pendleton","SC","Greenville-Anderson-Mauldin, SC",6552,65,2.66666666666667,64,0.769230769230769,4.48275862068965
"City","Landrum","SC","Greenville-Anderson-Mauldin, SC",7650,65,3.1496062992126,131,6.92307692307692,4.48275862068965
"City","Gulfport","MS","Gulfport-Biloxi-Pascagoula, MS",361,139,7.57780784844384,86,2.72727272727273,6.51034482758621
"City","Biloxi","MS","Gulfport-Biloxi-Pascagoula, MS",653,139,8.1858407079646,82,3.63636363636364,6.51034482758621
"City","Moss Point","MS","Gulfport-Biloxi-Pascagoula, MS",1489,139,13.4502923976608,144.5,10,6.51034482758621
"City","Ocean Springs","MS","Gulfport-Biloxi-Pascagoula, MS",1507,139,8.01282051282051,88.5,5.45454545454545,6.51034482758621
"City","Pascagoula","MS","Gulfport-Biloxi-Pascagoula, MS",2602,139,9.8159509202454,101,8.18181818181818,6.51034482758621
"City","Vancleave","MS","Gulfport-Biloxi-Pascagoula, MS",3354,139,9.63855421686747,85.5,4.54545454545455,6.51034482758621
"City","Gautier","MS","Gulfport-Biloxi-Pascagoula, MS",3802,139,12.6050420168067,88,7.27272727272727,6.51034482758621
"City","Long Beach","MS","Gulfport-Biloxi-Pascagoula, MS",3835,139,6.47482014388489,80,1.81818181818182,6.51034482758621
"City","Bay Saint Louis","MS","Gulfport-Biloxi-Pascagoula, MS",4736,139,10.3260869565217,90.5,9.09090909090909,6.51034482758621
"City","Pass Christian","MS","Gulfport-Biloxi-Pascagoula, MS",5254,139,7.04225352112676,118.5,6.36363636363636,6.51034482758621
"City","Diamondhead","MS","Gulfport-Biloxi-Pascagoula, MS",7648,139,6.34920634920635,78,0.909090909090909,6.51034482758621
"City","Hartford","CT","Hartford-West Hartford-East Hartford, CT",210,44,9.09090909090909,106,6.5625,8.86896551724138
"City","West Hartford","CT","Hartford-West Hartford-East Hartford, CT",599,44,10.8262108262108,84,3.75,8.86896551724138
"City","Bristol","CT","Hartford-West Hartford-East Hartford, CT",660,44,13.7380191693291,89,8.75,8.86896551724138
"City","Manchester","CT","Hartford-West Hartford-East Hartford, CT",695,44,15.4205607476636,81,7.1875,8.86896551724138
"City","East Hartford","CT","Hartford-West Hartford-East Hartford, CT",853,44,15.1685393258427,80,5.625,8.86896551724138
"City","Middletown","CT","Hartford-West Hartford-East Hartford, CT",909,44,11.5702479338843,90,7.5,8.86896551724138
"City","Enfield","CT","Hartford-West Hartford-East Hartford, CT",983,44,18.5022026431718,74,6.25,8.86896551724138
"City","Southington","CT","Hartford-West Hartford-East Hartford, CT",1005,44,12.0331950207469,88,6.875,8.86896551724138
"City","Glastonbury","CT","Hartford-West Hartford-East Hartford, CT",1300,44,12.7572016460905,81,5.3125,8.86896551724138
"City","Newington","CT","Hartford-West Hartford-East Hartford, CT",1481,44,10.8843537414966,71,0.9375,8.86896551724138
"City","Vernon Rockville","CT","Hartford-West Hartford-East Hartford, CT",1574,44,9.84848484848485,81,2.1875,8.86896551724138
"City","Windsor","CT","Hartford-West Hartford-East Hartford, CT",1600,44,9.9290780141844,86,3.4375,8.86896551724138
"City","Wethersfield","CT","Hartford-West Hartford-East Hartford, CT",1805,44,9.49367088607595,82,1.875,8.86896551724138
"City","Mansfield","CT","Hartford-West Hartford-East Hartford, CT",1843,44,15.1898734177215,106,9.375,8.86896551724138
"City","South Windsor","CT","Hartford-West Hartford-East Hartford, CT",1858,44,7.74193548387097,86.5,1.5625,8.86896551724138
"City","Farmington","CT","Hartford-West Hartford-East Hartford, CT",1914,44,6.70731707317073,93,3.125,8.86896551724138
"City","Simsbury","CT","Hartford-West Hartford-East Hartford, CT",2085,44,13.2450331125828,77.5,4.0625,8.86896551724138
"City","Berlin","CT","Hartford-West Hartford-East Hartford, CT",2565,44,13.1578947368421,79.5,4.375,8.86896551724138
"City","Bloomfield","CT","Hartford-West Hartford-East Hartford, CT",2751,44,11.1111111111111,79,2.5,8.86896551724138
"City","Rocky Hill","CT","Hartford-West Hartford-East Hartford, CT",2921,44,15.5339805825243,116,9.6875,8.86896551724138
"City","Avon","CT","Hartford-West Hartford-East Hartford, CT",3250,44,10.2702702702703,87.5,5,8.86896551724138
"City","Suffield","CT","Hartford-West Hartford-East Hartford, CT",4111,44,15.625,107,10,8.86896551724138
"City","Ellington","CT","Hartford-West Hartford-East Hartford, CT",4160,44,7.79220779220779,76,0.625,8.86896551724138
"City","Tolland","CT","Hartford-West Hartford-East Hartford, CT",4384,44,7.69230769230769,86.5,1.25,8.86896551724138
"City","Cromwell","CT","Hartford-West Hartford-East Hartford, CT",5113,44,12.6582278481013,91,8.125,8.86896551724138
"City","East Hampton","CT","Hartford-West Hartford-East Hartford, CT",5352,44,9.73451327433628,90,4.6875,8.86896551724138
"City","Stafford Springs","CT","Hartford-West Hartford-East Hartford, CT",5854,44,15.3846153846154,86.5,8.4375,8.86896551724138
"City","Clinton","CT","Hartford-West Hartford-East Hartford, CT",6057,44,9.43396226415094,99,5.9375,8.86896551724138
"City","Canton","CT","Hartford-West Hartford-East Hartford, CT",6746,44,7.14285714285714,91,2.8125,8.86896551724138
"City","Old Saybrook","CT","Hartford-West Hartford-East Hartford, CT",6876,44,10.0840336134454,103,7.8125,8.86896551724138
"City","Essex","CT","Hartford-West Hartford-East Hartford, CT",8829,44,8.57142857142857,54,0.3125,8.86896551724138
"City","Chester","CT","Hartford-West Hartford-East Hartford, CT",10093,44,11.5942028985507,101,9.0625,8.86896551724138
"City","Houston","TX","Houston-The Woodlands-Sugar Land, TX",4,6,11.631215282482,78,3.5,7.95862068965517
"City","Sugar Land","TX","Houston-The Woodlands-Sugar Land, TX",143,6,12.9943502824859,81,6.75,7.95862068965517
"City","Spring","TX","Houston-The Woodlands-Sugar Land, TX",146,6,14.37535653166,69,4.75,7.95862068965517
"City","Cypress","TX","Houston-The Woodlands-Sugar Land, TX",154,6,15.5006858710562,82,9.5,7.95862068965517
"City","Conroe","TX","Houston-The Woodlands-Sugar Land, TX",159,6,12.8747795414462,86,7.5,7.95862068965517
"City","Pasadena","TX","Houston-The Woodlands-Sugar Land, TX",160,6,14.7909967845659,55,3.25,7.95862068965517
"City","Pearland","TX","Houston-The Woodlands-Sugar Land, TX",203,6,15.9712230215827,63,6,7.95862068965517
"City","The Woodlands","TX","Houston-The Woodlands-Sugar Land, TX",286,6,13.6729222520107,86,8.5,7.95862068965517
"City","League City","TX","Houston-The Woodlands-Sugar Land, TX",290,6,12.4331550802139,64,2.25,7.95862068965517
"City","Tomball","TX","Houston-The Woodlands-Sugar Land, TX",425,6,15.5763239875389,69,7,7.95862068965517
"City","Missouri City","TX","Houston-The Woodlands-Sugar Land, TX",456,6,10.4575163398693,70,2,7.95862068965517
"City","Richmond","TX","Houston-The Woodlands-Sugar Land, TX",459,6,13.9152981849611,87,9,7.95862068965517
"City","Atascocita","TX","Houston-The Woodlands-Sugar Land, TX",486,6,13.4285714285714,73.5,5,7.95862068965517
"City","Baytown","TX","Houston-The Woodlands-Sugar Land, TX",505,6,12.6984126984127,69,2.75,7.95862068965517
"City","Galveston","TX","Houston-The Woodlands-Sugar Land, TX",892,6,10.041265474553,111.5,6.25,7.95862068965517
"City","Katy","TX","Houston-The Woodlands-Sugar Land, TX",949,6,15.8291457286432,84.5,9.75,7.95862068965517
"City","Texas City","TX","Houston-The Woodlands-Sugar Land, TX",1031,6,8.24742268041237,59,0.75,7.95862068965517
"City","Montgomery","TX","Houston-The Woodlands-Sugar Land, TX",1137,6,9.63045912653975,96,4,7.95862068965517
"City","Friendswood","TX","Houston-The Woodlands-Sugar Land, TX",1194,6,14.9006622516556,71,7.75,7.95862068965517
"City","La Porte","TX","Houston-The Woodlands-Sugar Land, TX",1419,6,7.03125,54,0.25,7.95862068965517
"City","Deer Park","TX","Houston-The Woodlands-Sugar Land, TX",1434,6,7.92079207920792,57.5,0.5,7.95862068965517
